탕 TANG 너무 좋다 인서들 심장 다 탕탕탕탕 뮤비도 진짜 씬마다 포인트가 잘 살아있어서 보는 재미가 있넹 울 미노 흥하자	O O O O O O O O O O O O O O O O O O O O
이번 풍격이 너무 좋아서 전주곡이 매우 매력적이다	O O O O FLD-B O O
음악도 신나고 노래도 넘 좋아요	O O O O O
앨범 디자인도 너무 이쁘지만 친환경 소재라는게 무엇보다 마음에 들었던	O O O O O O O O O
탕 이번앨범도 화이팅	PER-B O O
마치 남의 노래를 듣고 벙찐표정이네 자기가 만들었으면서	O O O O O O O
첨엔 이게 뭐임하다가 어느새 1일 1탕하고있는 나	O O O O DAT-B O O
진짜 울 미노 충분히 자랑스러워 해도 돼 전곡 작사작곡에 프로듀싱 참여 비중도 늘리고 직접 그린 앨범 아트로 전시회도 하고 너무너무 멋지고 대단해 TO INFINITY	O O PER-B O O O O O O O O O O O O O O O O O O O O O
하나하나 다 좋네 드뎌 낼이다	O O O O O
진짜 재미있게 보고있다 하루에 뮤비를 몇번을 보는건지	O O O DAT-B O O O
꽃청춘 때만 해도 운전 못 해서 승훈이가 다 운전 했던게 엊그제 같은데	O O O O O O PER-B O O O DAT-B O
아니 반삭이 왜 너무 잘 어울려 왜 잘생김	O O O O O O O O
물론 음원은 진짜 역대급으로 터졌지만 관객들 표를 가져오기에는 무대가좀 약했음	O O O O O O O O O O
행동하나하나가 빛속에서 보일때 그냥 존나 멋지네 슈발람 나도 하 멋있어지고싶다	O O O O O O O PER-B O O
그녀는 너무 완벽합니다 나는 당신을 사랑합니다	O O O O O O
많이 사랑해 미노 정말 대단해	O O PER-B O O
진짜 많이 좋아했는데 당시 기사나면 안될상황	O O O O O O
미노로 꽉찬 영상 너무 좋다 KILL도 영상으로 내주면 안되겠니 준비물은 그냥 미노면 충분해 KILL 존버할게	O O O O O O O O O O O O O O O
요번앨범 진짜 모두 트랙 다 좋아요 잘 듣고 있어요	O O O O O O O O O
누가 뽑았냐 18	O O O
콘서트 루징유도 잊혀지지 않아	O AFW-B O O
Lisa는 나라에서 가장 귀여운 사람입니다	PER-B O O O O
얼마나 많은 사람들이 매일 컴백하는지 미쳤습니다	O O O O O O
내가 당신을 사랑 자신을 돌봐	O O O O O
심지어 라이브도 잘하는데 노래까지 좋아	O O O O O
라켓소년단 강태선을 보다가 여기까지 오네	PER-B PER-B O O O
역시 하면 된다 넌 할 수 있었어 해낼 줄 알았어 정말 수고 많았다 바빴는데 가슴에 박히는 말들이다	O O O O O O O O O O O O O O O O O
우리 지누 생일맞아 다시 보는데 정말 와쥐남돌 최고 비주얼이야 싶고	O PER-B O O O O O O O O
이제 이 춤을 연습해야 해	O O O O O
8년째 예뻤더라	DAT-B O
난 왜 탕탕탕탕에서 디보가 느껴지는 걸까	O O O PER-B O O
아 진짜 존나 귀엽다 송다정 짜루 짜루 진짜루 사랑해	O O O O PER-B O O O O
나는 이 노래를 정말 좋아한다	O O O O O
숨이 가바지잔아 눈에 되는게없엉	O O O O
구안와사 때문에 저렇게 무대에 서기 힘들텐데	AFW-B O O O O O
쇼미 마이노랑은 또 다른 모습 여기선 또 천상 아이돌	AFW-B AFW-I O O O O O O O
my heart right now 탕탕탕	O O O O O
아 너무좋다 미노야 생각지도 못한 영상 진짜 고생많았어 고마워 미노야	O O PER-B O O O O O O PER-B
후 애들 얼굴도 노래도 진짜 다 개귀엽다 진짜	O O O O O O O O
우왕 너무 신기하당 마지막에 어도비 하는건 너무 귀엽구	O O O O ORG-B O O O
짝꿍테스트 보고 달려왔다구	O O O
혹시 한국인 없냐 우리 언니 2억뷰 가자	O O O O O O O
내 통장은 텅텅텅텅 텅텅텅텅 인데	O O O O O
와 레전드 미쵸따 블랙핑꾸 언냐들 힘네세요 앞으로도 응원 할게요	O O PER-B PER-B O O O O O
아직도 보러오는사람 아주 칭찬해	O O O O
정말 멋지네요 계속해서 성공하시길 바라요 3	O O O O O O
팔 다리가 길어서 인가 춤선이 더 시원시원하네	O O O O O O O
쇼미4 준우승에서 쇼미10 프로듀서	AFW-B O AFW-B O
노래도 좋고 뮤비도 너무 이쁘네	O O O O O
내가 당신을 사랑 자신을 돌봐	O O O O O
쇼미10 파이널 보고 쇼미9 보다가 여기까지 와버렸다	AFW-B EVT-B O AFW-B O O O
내가 당신을 사랑 자신을 돌봐	O O O O O
수트 너무 잘어울려 다들 예쁘다	O O O O O
아니면 네 노래가 너무 아름다워서 아직도 듣고 너무 사랑해	O O O O O O O O O
키트에 저런 게 들어있었어 전시회에 있던 그림 자세히 보고 싶었는데 사야겠다	O O O O O O O O O O O
와 너무기쁘다 너무좋은데 콘서트보고 돈이없네 아니 난 바로 컴백할줄몰랐지 아무튼너무축하해 3번째솔앨	O O O O O O O O O O O
대단해 덕분에 좋은 앨범 듣게 되서 고마워	O O O O O O O
음악이 중동성이 있어요	O LOC-B O
민호형 너무 좋다 신곡 기대	PER-B O O O O
Just awesome	O O
아니 진짜 아니 조금만 더 들으면 될 것 같은데 아니 진짜 아니 조금만 더 들려주세요 아니 진짜 아니 진짜 20초만에 덕후 심장 흔들고 하 진짜 누가 제 뒷통수 좀 개쎄게 쳐주세요 저 7일 6시까지 기절 좀 할게요 아니 목소리라도 듣고 싶다 너무 기대된다 실수인 척하고 조금만 더 길게 올려주쇼 제발	O O O O O O O O O O O O O O O O O O O TIME-B O O O O O O O O O O O O TIME-B TIME-I O O O O O O O O O O O O O O O O
대발 잘생겼네 사랑해 송민호	O O O PER-B
나는 당신을 사랑합니다 나는 알제리에서 왔고 나는 Lisa를 사랑합니다	O O O O LOC-B O O PER-B O
가사까지 달달 외웠던 그 시절 그립네	O O O O O O
first thing came on my mind after hearing this song tease and now 낙지 탕탕탕 낙지 탕탕탕탕탕탕	O O O O O O O O O O O O O O O O O
댄서 의상 올블랙으로 맞춘 이유를 여기서 볼 수 있네	O O O O O O O O O
이 버전 최고다 진짜	O O O O
너무좋아요 블랙핑크	O PER-B
프로듀서들이랑 블랙넛표정 왜케 깔보는것같냐	O PER-B O O
그리고 내가 사랑하는 BTS	O O O PER-B
오랜만에 보니 울컥하네 행복하자 위너	O O O O PER-B
애들아 비켜 내껀데 왜 자꾸 넘볼라그래	O O O O O O
비트 개 미쳤네 미노야 진짜 너무 기대된다	O O O O O O O
끼부리지 말라면서 끼부리는 남정네들 최고다	O O O O O
세상에 대단해 나는 너희 모두를 사랑해	O O O O O O
나도 빨리 앨범이랑 키트 다 샀다구요	O O O O O O
LISA N S TE AMAMOS	AFW-B AFW-I AFW-I AFW-I AFW-I
이번 앨범 개좋아 진짜 취저 당했다	O O O O O O
꺼지라고 나 왜 욕먹었지	O O O O
베댓이 뭐 죄다 영어투성이냐	O O O O
진짜 자기만의 스타일 넘 좋다	O O O O O
뇌는 약간 더 크지만 외계인만큼 크지는 않습니다	O O O O O O O
하다못해 애들 머리 좀 잘 꾸며주지	O O O O O O
레드데드리뎀션을 재밌게 했다는게 정설	O O O O
미쳤다 심장이 미친듯이 뛴다	O O O O
blackpink bts	O O
와우 멋진 노래 인도에서 온 사랑 and fam	AFW-B O O AFW-B AFW-I AFW-I O O
미쳤다 미쳤어 2021 끝자락에 이거 보는 사람 있니	O O DAT-B O O O O O
나이도 어린게 어찌저리 생각이깊을까	O O O O
조회수봐 진짜 레저드긴했지	O O O
400 000 000	O O O
눈물날거같아 너무 이쁘자너	O O O
나는 모든 나라의 모든 언어를 알고 있습니다	O O O O O O O
IN YOUR AREA	O O O
정말 많이 looking forward to 탕 and To infinity	O O O O O O O O O
무대 진짜 제일로 화려하다 트렌디하고 대박	O O O O O O
미쳤다 정규 3집이라니	O O O
낙지 탕탕탕 신서유기	O O AFW-B
불알친구로서 가끔 니가 진짜 좋아하던 여자생각하면서 힘들어하는모습 본입장으로서 걔때문에 쓴곡 가끔들어 친구야 힘내라 걍 여따쓴따 술먹고	O O O O O O O O O O O O O O O O
송토끼쨩 떼창하는 그날을 기다리며 탕탕탕탕 화이팅	PER-B O O O O O
조금만 참자요 넘 보고시포 미노	O O O O O
is so cool song	O O O O
얼마나 완벽하고 그녀의 생일 아침 바로 사람들	O O O O TIME-B O O
그들은 아름답게 노래한다	O O O
r r 머리조차 너무 잘어울리는거아니냐구	O O O O O
흐어어어어 아니 춤선 여전히 레전드고 진짜 노래도 엄청 좋고 하	O O O O O O O O O O
아아아아아아아아아아아아아아아아아아	O
아 존나 잘생겼다 춤선 미쳤음	O O O O O
이건 내가 제일 좋아하는 노래	O O O O O
나는 당신의 목소리를 듣고 그리워	O O O O O
와 엇박 미치게 잘타네	O O O O
이걸 지금도 듣는 사람이 있을까 출첵한다 난	O O O O O O O
아버지랑 포옹하고 아버지 비추는데 맘이 너무 아프다	O O O O O O O
Baby 자기 여보 보고 싶어	O O O O O
안무영상 미쳐따 슈슈슛 타타탕탕탕 안무 중독적이야	O O O O O O
당신은 정말 상냥해요	O O O
진짜 열심히산다 너무 고맙고	O O O O
이번앨범도 그렇고 콘서트에서도 좋은노래 좋은모습보여줘서 너무고마워 그걸보고있으면내가 너무행복하고 좋아서 삶의원동력이 되는것같아 루징유 콘서트버전은 직접보면 더좋았을텐데 못뵈서 너무아쉽다 그냥음원만 들었을때보다 감동적이고 루징유노래색깔이 더 잘표현되는것같아	O O O O O O O O O O O PER-B O O O O O O O O PER-B O O
황제성이 지분 30프로는 되는 노래	PER-B O O O O
1 17원피스 도플라밍고 접신	O O PER-B O
1 08 김지누 해맑게 웃는거봐	O O PER-B O O
직접 올 순 없지만 항상 응원할게요 오빠 화이팅	O O O O O O O O
1 10 이 분은 왜 화나셨나요	O O O O O O
말을어떻게꺼내야할지모르겠지만	O
이 그룹이 해산되지 않기를 바랍니다	O O O O O
블랙핑크 밴드 너무 사랑해요 카자흐스탄에 와서 콘서트 해주세요	PER-B PER-I O O LOC-B O O O
낼 신곡 진짜 너무너무너무너무 기다려져 파이팅	O O O O O O
여러분 미노와 그의 음악을 응원하고 사랑해주세요	O PER-B O O O O
자두맛 사탕 머리를 하셨네 아 그래서 탕인가 어쨌든 저 그거 좋아함	O O O O O O O O O O O
2 27 전 세계가 뭉클했던 순간 하하하	O O O O O O O
lisa는 2021년의 가장 아름다운 얼굴로 선정되었습니다 그녀는 그것을 받을 자격이 있습니다 그녀는 매우 아름답고 전 세계에서 인정하게 되어 기쁩니다 언젠가 그들이 터키에 오면 좋겠습니다 그녀는 여기에 많은 팬을 갖게 됩니다	PER-B DAT-B O O O O O O O O O O O O O O O O O O O LOC-B O O O O O O O O
내가 사랑하는 이 노래를 사랑했다	O O O O O
나는 그들을 사랑해 그들은 최고야 3	O O O O O O
아오 시발 외국인 존나많넼	PER-B O O O
그리고발사 거리는거 내시 같아요	O O PER-B O
알고리즘에 왜 자꾸 뜨냐 계속 듣고싶게	O O O O O O
안녕하세요 저는 당신의 팬입니다	O O O O
무슨 일이야 난 트라이를 몰라	O O O O O
군대에서 짬찌때 봤는데 절써 노래나온지 1년이 다되가네	O O O O O DAT-B O
너무 좋다 미노스럽고 귀여워	O O O O
달리는 강승윤	O PER-B
Te amo blackpink	O O O
남의 나라에서 나치짓해도 좋다고 영어로 리플다는 애들을 보니 참 우울하다	O O O O O O O O O O
JENTE NA MINHA OPINI O EU N GOSTO MAS SE VCS GOTA TD BEM E IAE BRS	ORG-B O O O O O O O O O O O O O O O O
진짜 고생했어요 탕 민호 씨에게 건강하고 행복하세요 사랑해요 인서	O O PER-B PER-I O O O O PER-B
벌스는 지리는데 훅이 별로인 노래는 오랜만에 듣는다	PER-B O O O O O O
3000만 조회수 전에 흔적	O O O O
너무 멋있다 이번 노래도 너무 좋아 진짜 마이노 사랑해	O O O O O O O PER-B O
까리하다 와 비트 미쳤어	O O O O
뭐야 내 생일날 음원 나오네 대박쓰	O O O O O O
나 탕자로 끝나는 말은	O O O O
예전에도 충분히 슬프다고 느꼈는데 지금	O O O O O
Jennie는 그녀가 받는 모든 증오를 받을 자격이 없습니다	PER-B O O O O O O O
쩐다 멋있다 소름돋는다 어카지	O O O O
30초 영상을 보려고 15초 애플 광고를 견뎠다	TIME-B O O TIME-B ORG-B O O
KIN JENNIE MI DIOSA	PER-B PER-I PER-I PER-I
와 뮤비 예술적인데 퀄리티 미쳐따	O O O O O
뭐야 세상에서 제일 잘생겼어 그냥 미치겠다	O O O O O O
아니 전시에서 잠깐 듣고 왔는데 진짜 미쳤음	O O O O O O O
마이노 한테 딱 맞는 고퀄 뮤비 탕탕탕	PER-B O O O O O O
헐 너무 멋있어요	O O O
와 mobb ygx 득돈 미쳤네	O O O O O
진짜 지용 민호 노래나오면 레알 미칠듯 금손옆에금손	O PER-B PER-I O ORG-B O PER-B
그들과 의사 소통하는 사람이 있습니까 4 esq 내 꿈은 BLCKPINK와 이야기하는 것	O O O O O O O O O O O O
마이노 진짜 계속계속 보고싶다	PER-B O O O
아 진짜 너무 귀여워 미쳤어	O O O O O
럽인다카 비트 미쳤네	AFW-B O O
진짜 미쳤어 죠니조타 할핳하하	O O PER-B O
탕탕탕탕 탕탕탕탕 중독된다	O O O
저렇게 꼬시면 누가 안 넘어와요	O O O O O
머리가 없는데 저리 잘생겼냐	O O O O
탕탕탕 낙지탕탕탕	O O
미쳤다 웅장이 가슴해진다 와	O O O O
중간에 다른 곡처럼 바뀌는거 개좋네	O O O O O
lisa는 2021년의 가장 아름다운 얼굴로 선정되었습니다 그녀는 그것을 받을 자격이 있습니다 그녀는 매우 아름답고 전 세계에서 인정하게 되어 기쁩니다 언젠가 그들이 터키에 오면 좋겠습니다 그녀는 여기에 많은 팬을 갖게 됩니다	PER-B DAT-B O O O O O O O O O O O O O O O O O O O LOC-B O O O O O O O O
낙지 탕탕 아 탕탕 아 낙지탕탕이 먹고싶다	O O O O O O O
강호동 낙지탕탕탕에서 영감을 얻은노래죠	PER-B AFW-B O O
분명이 발라리안 보고 영감받은 걸꺼야	O PER-B O O O
2022년1월입니다 아직도좋네요	DAT-B O
아니 진짜 김지누 존1나 잘생김	O O PER-B O O
내가 당신을 사랑 자신을 돌봐	O O O O O
블락핑크영상에는 명품광고달리는구나 대단하다	PER-B O O
섹시해	O
오늘은 못가지만 평생 응원함 강승윤	DAT-B O O O PER-B
코디분 누구세요 지금이라도 밝혀주세요 절드릴게요	O O O O O
콘서트장에서 보자 찐짜 오랜만이다 우리 승윤이 그때까지 건강하게 잘지내	O O O O O PER-B O O O
현직의사 단체 백신 접종자 혈액에 괴물체 8명 중 6명 발견 살밖으로 튀어 나오기도 파이낸스투데이	O O O O O O O O O O O O O ORG-B
티켓살까 F4 5열 남음	O AFW-B O O
탕탕탕탕 LABIUUUUUUUU	O LOC-B
승윤아 완전 기대해	PER-B O O
LET S GET THE 400M 400M 을 준비해 봅시다	AFW-B AFW-I AFW-I AFW-I AFW-I AFW-I O O O
왜 염따 행님 팀만 읎나요	O PER-B PER-I O O
마이노 점점 GD화 돼가고있네	LOC-B O O O
헤이 블랙핑크를 사랑해 그리고 사우디아라비아에서 왔고 널 위해 죽어가고 있어	PER-B PER-I O O LOC-B O O O O O
고 싶어요 yg계약을 갱신하다	O O ORG-B O
근데 병재님것도 자꾸 떠서 같이 들음	O PER-B O O O O
중간중간 휘슬 소리 너무 좋다	O O O O O
이새끼 쇼미 10 프로듀서 되고 온놈	PER-B AFW-B AFW-I O O O
지금까지 이거 보는사람있지	O O O
믹스앤매치 멋진 팀A 멤버인데 다른 사람들은 걍 개웃긴 애로 알더라	O O ORG-B O O O O O O O
from 가가가가가가가가 to 탕탕탕탕탕탕탕탕	O AFW-B O O
오빠 사랑해 평생 노래해줘	O O O O
뭔가 기분이 안좋았을떼 여기 와요	O O O O O
컴백 컴백 by 블랙핑크	O O O PER-B
터키즈 보고 또 보러 왔지 쇼핑씬에서 숨겨진 소품 찾는 재미 가 있을거랬는데 난 암만 봐도 못 찾겠어	LOC-B O O O O O O O O O O O O O O O O
킬링벌스처럼 라이브로 알려주다니 감격 미쳤다고 전곡이 다 띵곡이다	PER-B O O O O O O O
mi 안녕하세요 리사 지슨안녕하세요 Lisa Jisso rose와 jenny 저는 콜롬비아 출신이고 번역가를 사용하고 있습니다	PER-B O PER-B PER-I PER-B PER-I PER-I PER-B O LOC-B O O O O
노래 느으무 느무 좋아 미노야	O O O O AFW-B
켐트레일 Chemtrail 을 아주 미친듯이 뿌리고 있다	AFW-B O O O O O O
엔딩 하기싫어서 피한사람맞냐고 이렇게 귀엽고 멋있고 다하는데 이제맨날 엔딩해주라	O O O O O O O O O
HBD J SOO 사랑해	PER-B PER-I PER-I O
기가 막히게 잘 만들었다 지금 들어도	O O O O O O
마이노씨 마이노씨 사랑합니다	PER-B PER-B O
노래가 너무 좋은데 가가가할때마다 갈갈갈이생각나서 웃못참하겠어요	O O O O O O
콘서트에서 신곡이라니 넘 기대된다 마이노	O O O O PER-B
이런곡 만들어주는 미노 너무 사랑해 이번 앨범 잘 듣고있어 소중해	O O PER-B O O O O O O O
그레이노마 화목해서 진짜 좋다	LOC-B O O O
지금 있으면 진짜 인정하고 존경함	O O O O O
2 56 아버지 보고있는데 정답은 몰라	O O O O O O
블랙 핑크 나는 내 모든 존재와 함께 그들을 사랑 3	O O O O O O O O O O
마이노를 좋아할 수 밖에 없는 아유	PER-B O O O O PER-B
올블랙하기 싫으면 약간 포인트 줘도 좋을 것 같은데 지금은 너무 정신없네	O O O O O O O O O O O
쇼미 10 결승전 보다가 생각나서 몇년만에 들으러 왔는데 지금봐도 뭉클하네	AFW-B AFW-I EVT-B O O O O O O O
노래를 발표하다 K pop	O O O O
터키에서 귀 기울이고 지켜보고 있습니다	LOC-B O O O O
미노야 너무좋다 뮤비 멋지고 귀엽고 다하네	AFW-B O O O O O
Lisa는 저와 미니 Lisa의 전체 팬덤을 정말 사랑합니다	PER-B O PER-B PER-I O O O O
어케 사람 얼굴이 저래 역시 요정이였어	O O O O O O
몇번째 보는건지 하염없이 보게됨	O O O O
우리가 미노를 자랑스럽게 만들자 탕 차트 씹어 먹자 얘들아	O PER-B O O O O O O O
종합선물 같은 3집앨범 각 트랙마다의 진심을 읽을수가 있다	O O O O O O O O
왜 클립을 다운로드하지 않습니까	O O O O
탕탕탕탕 여태 기다린 시간 하나 허투루 안 쓴 느낌 정규 3집 역시나 너무 좋네 중독성 어쩜좋아	O O O O O O O O O O O O O O O O
이 정도면 마이노 예술가아니냐	O O O O
이것이 내가 얻는 방법입니다	O O O O
oo 장미 난 당신을 정말 좋아해요	O O O O O O
역시 마이노가 음악 천재지만 연애 바보닼	O PER-B O O O O
진짜 미노랑 찰떡인 노래다 큐티힙합	O O O O FLD-B
사랑해 너무 귀엽고 예쁘다 내 불안을 달래러 온 천사들	O O O O O O O O O
진짜 수고했어 앨범 너무 좋다 너의 앞길이 창창하길 빌게 MINO 탕 꼭 대박 나자 영원히 인서들과 같이 있어줘 탕탕탕탕	O O O O O O O O O AFW-B AFW-I O O O O O O O O
조회수 뻥튀기가 되있는건 부정할 수 없는 사실이지만 레전드 영상임에는 분명하다	O O O O O O O O O O
생각만해도 오빠가 넷이면 힘들듯하다	O O O O
쌩얼이 5살은 더 어려보여요	O O O O
Jinwoo s part tho 웃는 건 아니잖아 근데 또 눈물 짜내봐야 고이다 마는 걸 어떡해 꼭 웃어야 괜찮은 거야 꼭 울어야 힘든 거야 그냥 그저 그런데 So what	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
이벤트참여하고 싶은데 안드는 지원이 안되나	O O O O O
이노래 체육시간에 나와서 찾을려고 가사 들었던게 해피해피 데이였음	O O O O O O O O
앨범 너무 이뻐요	O O O
MINO REC 기대하고 있었슴다 진짜진짜 좋아	AFW-B AFW-I O O O O
시바 김진우가 나 어때라고 물어보면 걍 게임 끝이지	PER-B PER-I O O O O O O
안녕하세요 저는 당신의 팬입니다	O O O O
super blackpink	O O
아니 너무 좋다 몇 번을 보는 건지	O O O O O O O
저기요 완곡내놓으세요 어이가 없으려니까	O O O O
수고했어요	O
아니 안들어올수가 없는 썸네일이잖아	O O O O
나는 그것을 아주 많이 좋아	O O O O O
나는 이 노래를 좋아한다 nice mus	O O O O O O
올해 들은 비트중에 제일 좋다	DAT-B O O O O
외할머니가 낳지 마라고 했다니까	O O O O
진짜 가고프고 보고픈 무대 내아이가 마이노스럽게 자라길 바라며	O O O O O O O O
아니 7일 까지 어떻게 기다려 진짜 좋아 미치겠네	O DAT-B DAT-I O O O O O
진우 오빠는 눈을 별로 만들었냐곸 왤케 빛이 나 사랑해 귀여워 죽겠엉 0	PER-B O O O O O O O O O O O
미노는 절대 저를 실망시키지 않아요	PER-B O O O O
대밬 럽카도 뮤비로 나오다니	AFW-B AFW-I O O
정규3집도 대박 탕 대박나즈아	O O O PER-B
노래도 좋구 뮤비도 퀄리티 넘나 좋다아 으헝 좋다 좋다 다 좋다	O O O O O O O O O O O
나는 그들이 더 나은 곳으로 오기를 바랍니다	O O O O O O O
청년영화제 출품하는 단편영화 같다	EVT-B O FLD-B O
오랜만에 들어도 너무 좋구우 헤헷	O O O O O
그들 모두는 매우 열심히 일하고 성공적입니다	O O O O O O
역시 미노 무대 멋있다	O O O O
다른팀의 프로듀서랑 참가자들이 저렇게 묵념하는것도 처음 본다 매번 무슨 말 한마디라도 했었는데 싹 다 단체 묵념하고 바라보고 있네	O O O O O O O O O O O O O O O O O O
강호동 낙지탕탕탕에서 영감을받은	PER-B AFW-B O
탕 탕 탕 미노 사랑해	O O O O O
디렉터 누군지 정말궁금합니다	O O O
탕탕탕 낙지 탕탕탕	O O O
Happy birthday to all IC	O O O O O
waao 베리 멋진 춤과 목소리	O PER-B O O O
걸그룹 중에서 젤 마른 거 같네	O O O O O O
하 진짜 돈주고 이런거 처음 봐보는데 진짜 개기대된다 마이노 쇼미도 화이팅	O O O O O O O O AFW-B AFW-I O
나는 이 노래를 좋아한다 나는 춤을 추기 시작하기 때문에 정상적으로 들을 수 없다 케이팝의 여왕은 블랙 핑크이다 나는 그들을 사랑한다 깜박임 우리는 그들을 사랑한다	O O O O O O O O O O O O O FLD-B O O O O O O O O O O
Jisoo visual 2 11	PER-B O O O
외너 너무 보고싶어요	PER-B O O
와 추카 승윤이 쭉 승승장구 하자구요	O PER-B PER-B O O O
뭐야 비트 너무 좋은데 역시 송민호	O O O O O PER-B
당신은 정말 아름다워요	O O O
아니 미치겠다 나 또 심장 으깨질 준비해야하는건가	O O O O O O O
이젠 결혼하자는 거 말고는 할 말도 없다	O O O O O O O
너무 멋져서 순살될것같아 뒤진다 진짜	O O O O O
2 15 진짜 이 끼는 타고났다 완벽하다 송민호	O O O O O O O PER-B
요르단에서 당신을 사랑합니다	LOC-B O O
정말데뷔무데인데 너무완벽하다 스타일도 지금봐도 너무세련됐다 역시 클라스가 다르네	O O O O O O O O
너무너무너무너무보고싶다 유니 솔콘	O AFW-B AFW-I
백댄서들 춤이 전부 A급이네	O O O O
00 44 홀리뱅 제인	O O PER-B PER-I
춤선이 전부 이뻐서 눈을 못때겠어요	O O O O O
아니 누가 하라메를 라이브로 줘요	O O PER-B O O
이노래를 지금도 찾는사람이 많구나 대다나다	O O O O ORG-B
아 다 귀여웡 무룬 언니들도	O O O O O
LET S GET THE 400M 400M 을 준비해 봅시다	AFW-B AFW-I AFW-I AFW-I AFW-I AFW-I O O O
워낙계획적 모르던 때로 돌아갈 수 없다	O O O O O O
마스크 안에서 열심히 응원할게 자신 없는데 잘해 보올게	O O O O O O O O
vr저거 쓰기전에 후하는 거 너무 기여웡 29살맞어	O O O O O O O
저는 브라질에 살고 있으며 불매 운동을 진심으로 지지합니다 samella nayara	O LOC-B O O O O O O PER-B PER-I
추억이다 애들이랑 맨날 아버지 이랬는데 막 가사도 왜우고	O O O O O O O O
이 클립을 좋아하는 남자 나는 심지어 춤을 장식했습니다	O O O O O O O O
도망 가 갈갈갈갈갈	O O O
터키는 당신을 기다리고 있으며 당신을 매우 사랑합니다 blackpink	ORG-B O O O O O O O
누가 라이브를 저렇게 잘해	O O O O
앞으로도 좋은 노래 많이많이 내주시기 바랍니다	O O O O O O
마이노는 가만히 있어도 다 넘어올 것 같은데 이번 활동도 파이팅	PER-B O O O O O O O O O
강약조절하면서 디테일에 힘주는거 미쳤어요 걍 너무 멋있어	O O O O O O O
아 저분 노려보는 광고 겁나뜨는 어도비 8 9년차 유료사용자입다	O O O O O ORG-B O O O
안녕하세요 우선 Blackpink 다음 동영상에 터키어 자막을 넣으면 매우 기쁩니다	O O O O O O O O O O
lisa는 2021년의 가장 아름다운 얼굴로 선정되었습니다 그녀는 그것을 받을 자격이 있습니다 그녀는 매우 아름답고 전 세계에서 인정하게 되어 기쁩니다 언젠가 그들이 터키에 오면 좋겠습니다 그녀는 여기에 많은 팬을 갖게 됩니다	PER-B DAT-B O O O O O O O O O O O O O O O O O O O LOC-B O O O O O O O O
콘서트에서 직접 듣는다니 꿈만같애	O O O O
난 우리 민 오가 올해 연말 가요계를 장식할 거라고 본다	O O PER-B PER-I O DAT-B DAT-I O O O
와 걍 소름만돋는다 2015년이 너무 생생해	O O O DAT-B O O
저 앞줄 누나 두분은 어떻게 지내실까 궁금하네	O O O O O O O
탕 우리 인서들이 응원할게 대박나라	O O O O O
아직도 이해가 안 가는데 이런 곡은 조회수가 너무 적네요	O O O O O O O O O
우당탕탕탕탕탕탕탕탕탕탕탕탕탕탕탕탕탕탕탕탕탕	O
진짜 이렇게 멋있어도 되나	O O O O
리무진듣고 생각나서 들으러왔는데 뭔가 울컥하네요	AFW-B O O O O
중간에 너무 도플라밍고 생각나	O O PER-B O
고등래퍼3의 래퍼 탕을 샤라웃 하기위해 만든 음악이라고 합니다	AFW-B O PER-B O O O O O
또 작품 하나 만들었다 마스터피스야	O O O O O
Love you BRO	O O ORG-B
낙지 탕탕이 땡긴다 고마워 마이노	O O O O PER-B
송모지리 항상 응원해 귀여워	PER-B O O O
Blackpink 3 47	AFW-B O O
오 난 라리사를 정말 좋아해	PER-B O PER-B O O
탕탕탕탕 하니까 탕수육먹고싶네	O O O
그래서 뒤에 하트는 왜 붙인거죠	O O O O O
this is black pink in your area	O O O O O O O
미노다운 엔딩	O O
처음 봤을땐 베이식이 결승전은 확실히 더 낫다고 생각했는데 음원이나 그런걸로 보면 오키도키도 좋다고 봄	O O PER-B EVT-B O O O O O O O AFW-B O O
1 10 와 마이노 호흡 진짜 길다	O O O O O O O
2021 손 진짜 이노래가 5년된게 믿기지가 않는다	DAT-B O O O DAT-B O O
이 앨범을 정말 좋아할 것 같아요	O O O O O O
요오 퀄리티 대박	AFW-B O O
배경음악으로 깔린 데이라잇 인스트만 들어도 심장이 너무 떨린다	O O AFW-B AFW-I O O O O
BL KPI K BLI K	O O O O O
뒤에서 리챙 누가 찍었는데	O O O O
블랙넛보다가 이거 보니까 걍	PER-B O O O
와 역시 우리 미노	O O O O
사랑해요 아름다운 소녀들 그리고 음악은 정말 아름답고 현실적입니다	O AFW-B AFW-I O O O O O
가가가가 오면 탕탕탕이 온다	O O O O
승윤아 항상 노력하는 모습 알고 있어 이야기 잘 전달되고 있고 부담감 느끼지 말고 꾸준히 하던대로 너만의 길 같이 찬찬히 걸어가자 승윤아 고마워	PER-B O O O O O O O O O O O O O O O O O O O PER-B O
나는이 이벤트에 대해 흥분	O O O O
1 26 써재껴 like 게임머니 부담갖지마 영원히 부분 음 나만 좋냐구 개간지	O O O O O O O O O O O O
목소리너 무좋아용	O O
중간에 차 경적소리로 비트 만든거 넘 좋다	O AFW-B O O O O O
댑악이다 진짜 대박나자 미노야 프로포즈씬에서 왜 내가 설래니 캬캬컄 과몰입	O O O O O O O O O O
무대 하나 하나 다 정말 너무 기대돼요	O O O O O O O
대단해 우리 보배들 화이팅 건강하고	O O O O O
